检察院,有效期,幼儿园,组织机构代码信息,重点建设项目计划信息,环保信用严管企业,佛山市农业龙头企业信息,建设工程规划许可证信息JKGH2,单位房屋产权信息表,工商开业登记信息,企业基本信息,水费收集信息(包含企业用水信息)
检察院,更新时间,建设用地规划许可证信息,发改局基建工程批准立项信息,法定代表人正式信息表,律师基本信息采集表,工商开业登记信息,住房公积金个人公积金年度汇缴明细信息,流动人口登记表,工贸企业安全生产标准化三级达标企业信息,高新技术企业认定信息,变更登记信息
公安,国籍,流动人口登记表,暂住证业务表,律师基本信息采集表,人口基础信息表,工商开业登记信息,小作坊信息（网格）,外商投资企业新设信息表,自然人信息表,常住人口基本信息,流动人口表
镇街5,户籍地址,流动人口表,常住人口基本信息,暂住证业务表,流动人口登记表,人口基础信息表,社会团体信息(JKMZ2),住房公积金个人公积金年度汇缴明细信息,民办非企业单位信息(JKMZ1),出租屋详细信息,用气信息
法院,处罚依据,暂住证业务表,单位房屋产权信息表,食品经营企业信息,违法违章受处罚企业信息,吊销登记信息,企业基本信息,出租屋详细信息,纳税信用等级纳税人备案信息,工商开业登记信息,变更登记信息
政数局,组织机构代码,工商开业登记信息,环保信用严管企业,企业基本信息,建设工程规划管理验收合格证,高新技术企业认定信息,国税欠税信息,危险化学品生产许可证核发信息,水费收集信息(包含企业用水信息),统一社会信用代码,幼儿园
纪委,组织机构代码,工商开业登记信息,企业基本信息,建设工程规划管理验收合格证,环保信用严管企业,住房公积金个人公积金年度汇缴明细信息,吊销登记信息,暂住证业务表,水费收集信息(包含企业用水信息),单位房屋产权信息表,建设项目情况信息(JKJS3)
人才办,核定载客,暂住证业务表,工商开业登记信息,流动人口登记表,房地产交易信息(JKJS1),单位房屋产权信息表,流动人口表,外国文教类专家信息(JKRS1),出租屋详细信息,食品经营企业信息,重点建设项目计划信息
人才办,竣工日期,外国文教类专家信息(JKRS1),房地产交易信息(JKJS1),残疾人管理,单位房屋产权信息表,高企认定或拟认定名单,商品房预售项目信息表,暂住证业务表,重点建设项目计划信息,建设工程规划许可证信息JKGH2,流动人口表
公安,姓名,暂住证业务表,流动人口登记表,人口基础信息表,自然人信息表,专业技术人员信息,律师基本信息采集表,常住人口基本信息,住房公积金个人公积金年度汇缴明细信息,房屋建筑工程竣工验收备案信息(JKJS6),外商投资企业新设信息表
公安,建设单位名称,发改局基建工程批准立项信息,外国文教类专家信息(JKRS1),建设工程规划许可证信息JKGH2,残疾人管理,房地产开发预售明细信息(JKJS2),佛山市安置残疾人单位信息(JKCL1),建设用地规划许可证信息,变更登记信息,佛山市农业龙头企业信息,工贸企业安全生产标准化三级达标企业信息
纪委,离退休时间,专业技术人员信息,流动人口表,住房公积金个人公积金年度汇缴明细信息,暂住证业务表,人口基础信息表,单位房屋产权信息表,流动人口登记表,组织机构代码信息,重点建设项目计划信息,残疾人基本信息
纪委,成交日期,土地交易信息表,房地产交易信息(JKJS1),出租屋详细信息,外国文教类专家信息(JKRS1),发改局基建工程批准立项信息,暂住证业务表,法定代表人正式信息表,变更登记信息,流动人口登记表,失信被执行人信息（自然人）
法院,许可证编号,食品经营企业信息,出租屋详细信息,单位房屋产权信息表,佛山市安置残疾人单位信息(JKCL1),商品房预售项目信息表,外国文教类专家信息(JKRS1),变更登记信息,残疾人管理,佛山市农业龙头企业信息,暂住证业务表
金融办,机构类型,工商开业登记信息,企业基本信息,组织机构代码信息,发改局基建工程批准立项信息,工程建设单位项目业绩信息(JKJS17),单位房屋产权信息表,佛山市农业龙头企业信息,食品经营企业信息,水费收集信息(包含企业用水信息),对外贸易经营者备案登记情况
金融办,经济类型,工商开业登记信息,纳税信用等级纳税人备案信息,国税欠税信息,水费收集信息(包含企业用水信息),企业基本信息,食品经营企业信息,发改局基建工程批准立项信息,高新技术企业认定信息,单位房屋产权信息表,内资企业设立登记公告数据
政数局,配偶姓名,流动人口表,流动人口登记表,暂住证业务表,常住人口基本信息,人口基础信息表,社会团体信息(JKMZ2),国税欠税信息,出租屋详细信息,专业技术人员信息,房地产交易信息(JKJS1)
行政服务中心,机构类型,工商开业登记信息,发改局基建工程批准立项信息,环保信用严管企业,食品经营企业信息,幼儿园,纳税信用等级纳税人备案信息,土地交易信息表,单位房屋产权信息表,变更登记信息,暂住证业务表
人社局,操作类型,工商开业登记信息,住房公积金个人公积金年度汇缴明细信息,失信被执行人信息（自然人）,法定代表人正式信息表,企业用户基本信息,企业用水信息(JKGZ1),用电量信息表,建设用地规划许可证信息,土地交易信息表,统一社会信用代码
检察院,操作类型,工贸企业安全生产标准化三级达标企业信息,住房公积金个人公积金年度汇缴明细信息,工商开业登记信息,变更登记信息,发改局基建工程批准立项信息,企业用户基本信息,法定代表人正式信息表,高新技术企业认定信息,土地交易信息表,建设用地规划许可证信息
金融办,修改人,房屋建筑工程竣工验收备案信息(JKJS6),食品经营企业信息,暂住证业务表,厂企信息（网格）,流动人口表,专业技术人员信息,组织机构代码信息,单位房屋产权信息表,流动人口登记表,高企认定或拟认定名单
消防大队,主管部门,工商开业登记信息,暂住证业务表,出租屋详细信息,企业基本信息,发改局基建工程批准立项信息,房地产交易信息(JKJS1),变更登记信息,对外贸易经营者备案登记情况,食品经营企业信息,单位房屋产权信息表
政数局,性别,人口基础信息表,流动人口登记表,常住人口基本信息,流动人口表,专业技术人员信息,暂住证业务表,外商投资企业新设信息表,房屋建筑工程竣工验收备案信息(JKJS6),律师基本信息采集表,住房公积金个人公积金年度汇缴明细信息
政数局,姓名,专业技术人员信息,外商投资企业新设信息表,常住人口基本信息,人口基础信息表,自然人信息表,流动人口表,暂住证业务表,流动人口登记表,住房公积金个人公积金年度汇缴明细信息,房屋建筑工程竣工验收备案信息(JKJS6)
检察院,更新时间,建设用地规划许可证信息,发改局基建工程批准立项信息,法定代表人正式信息表,律师基本信息采集表,工商开业登记信息,住房公积金个人公积金年度汇缴明细信息,流动人口登记表,工贸企业安全生产标准化三级达标企业信息,高新技术企业认定信息,变更登记信息
政数局,变更内容,重点建设项目计划信息,外国文教类专家信息(JKRS1),残疾人管理,房地产交易信息(JKJS1),房地产开发预售明细信息(JKJS2),变更登记信息,佛山市安置残疾人单位信息(JKCL1),食品经营企业信息,建设工程规划许可证信息JKGH2,组织机构代码信息
税务局,交易类型,土地交易信息表,房地产交易信息(JKJS1),发改局基建工程批准立项信息,组织机构代码信息,吊销登记信息,变更登记信息,违法违章受处罚企业信息,出租屋详细信息,企业用户基本信息,用电量信息表
法院,地址,用电量信息表,纳税信用等级纳税人备案信息,建设用地规划许可证信息,现场检查记录,厂企信息（网格）,小作坊信息（网格）,建设工程规划许可证信息JKGH2,慈善组织,涉及职业危害作业场所,企业用水信息(JKGZ1)
公安,地址,用电量信息表,内资企业设立登记公告数据,纳税信用等级纳税人备案信息,企业用水信息(JKGZ1),涉及职业危害作业场所,小作坊信息（网格）,厂企信息（网格）,危险化学品生产许可证核发信息,建设工程规划许可证信息JKGH2,建设用地规划许可证信息
税务局,负责人,现场检查记录,涉及职业危害作业场所,佛山市安置残疾人单位信息(JKCL1),高企认定或拟认定名单,外国文教类专家信息(JKRS1),对外贸易经营者备案登记情况,单位房屋产权信息表,小作坊信息（网格）,财政直接支付信息(JKCZ2),发改局基建工程批准立项信息
纪委,入学日期,专业技术人员信息,残疾人基本信息,房屋建筑工程竣工验收备案信息(JKJS6),流动人口登记表,流动人口表,人口基础信息表,幼儿园,失信被执行人信息（法人或其他组织）,暂住证业务表,失信被执行人信息（自然人）
行政服务中心,民族,暂住证业务表,流动人口表,常住人口基本信息,流动人口登记表,人口基础信息表,自然人信息表,住房公积金个人公积金年度汇缴明细信息,残疾人基本信息,律师基本信息采集表,<EOP>
政数局,企业名称,企业用水信息(JKGZ1),对外贸易经营者备案登记情况,工商开业登记信息,违法违章受处罚企业信息,环保信用严管企业,企业用户基本信息,年度奖励扶持企业情况,涉及职业危害作业场所,吊销登记信息,内资企业设立登记公告数据
农业银行,实收资本,工商开业登记信息,内资企业设立登记公告数据,国税欠税信息,对外贸易经营者备案登记情况,企业基本信息,企业用水信息(JKGZ1),纳税信用等级纳税人备案信息,建设工程规划管理验收合格证,变更登记信息,环保信用严管企业
检察院,受理日期,违法违章受处罚企业信息,建设工程规划许可证信息JKGH2,组织机构代码信息,专业技术人员信息,幼儿园,纳税信用等级纳税人备案信息,高企认定或拟认定名单,暂住证业务表,失信被执行人信息（自然人）,残疾人基本信息
政数局,用途,出租屋详细信息,土地交易信息表,暂住证业务表,流动人口登记表,发改局基建工程批准立项信息,房地产交易信息(JKJS1),常住人口基本信息,流动人口表,组织机构代码信息,单位房屋产权信息表
住建水利局,地号,土地交易信息表,变更登记信息,建设用地规划许可证信息,出租屋详细信息,工商开业登记信息,失信被执行人信息（自然人）,用电量信息表,外国文教类专家信息(JKRS1),幼儿园,法定代表人正式信息表
法院,照相费,暂住证业务表,流动人口登记表,企业基本信息,出租屋详细信息,国税欠税信息,食品经营企业信息,单位房屋产权信息表,纳税信用等级纳税人备案信息,流动人口表,用电量信息表
税务局,联系电话,高企认定或拟认定名单,厂企信息（网格）,民办非企业单位信息(JKMZ1),用气信息,小作坊信息（网格）,社会团体信息(JKMZ2),专业技术人员信息,残疾人基本信息,组织机构代码信息,水费收集信息(包含企业用水信息)
文广旅体局,实收资本,工商开业登记信息,对外贸易经营者备案登记情况,国税欠税信息,房地产交易信息(JKJS1),变更登记信息,内资企业设立登记公告数据,企业用水信息(JKGZ1),建设工程规划管理验收合格证,企业基本信息,住房公积金个人公积金年度汇缴明细信息
自然资源局,备注2,企业基本信息,组织机构代码信息,工商开业登记信息,高新技术企业认定信息,重点建设项目计划信息,住房公积金个人公积金年度汇缴明细信息,人口基础信息表,房地产交易信息(JKJS1),暂住证业务表,单位房屋产权信息表
法院,更新时间,常住人口基本信息,工商开业登记信息,流动人口表,住房公积金个人公积金年度汇缴明细信息,建设用地规划许可证信息,暂住证业务表,法定代表人正式信息表,国税欠税信息,用电量信息表,吊销登记信息
镇街3,联系电话,社会团体信息(JKMZ2),民办非企业单位信息(JKMZ1),慈善组织,流动人口表,工商开业登记信息,常住人口基本信息,高企认定或拟认定名单,厂企信息（网格）,国税欠税信息,流动人口登记表
法院,姓名,暂住证业务表,常住人口基本信息,流动人口登记表,流动人口表,律师基本信息采集表,自然人信息表,住房公积金个人公积金年度汇缴明细信息,人口基础信息表,专业技术人员信息,出租屋详细信息
公安,发证日期,幼儿园,工贸企业安全生产标准化三级达标企业信息,食品经营企业信息,组织机构代码信息,高新技术企业认定信息,单位房屋产权信息表,暂住证业务表,房屋建筑工程竣工验收备案信息(JKJS6),佛山市农业龙头企业信息,残疾人基本信息
纪委,操作类型,用电量信息表,住房公积金个人公积金年度汇缴明细信息,对外贸易经营者备案登记情况,工贸企业安全生产标准化三级达标企业信息,工商开业登记信息,建设用地规划许可证信息,法定代表人正式信息表,吊销登记信息,变更登记信息,企业用户基本信息
政数局,职工人数,住房公积金个人公积金年度汇缴明细信息,重点建设项目计划信息,单位房屋产权信息表,高企认定或拟认定名单,专业技术人员信息,暂住证业务表,企业基本信息,水费收集信息(包含企业用水信息),国税欠税信息,组织机构代码信息
政数局,鉴定时间,流动人口表,房屋建筑工程竣工验收备案信息(JKJS6),流动人口登记表,残疾人基本信息,暂住证业务表,现场检查记录,外国文教类专家信息(JKRS1),组织机构代码信息,重点建设项目计划信息,单位房屋产权信息表
检察院,建筑面积,建设工程规划许可证信息JKGH2,发改局基建工程批准立项信息,建设用地规划许可证信息,商品房预售项目信息表,房地产开发预售明细信息(JKJS2),外国文教类专家信息(JKRS1),失信被执行人信息（自然人）,房地产交易信息(JKJS1),残疾人管理,出租屋详细信息
纪委,住房情况,流动人口表,人口基础信息表,流动人口登记表,暂住证业务表,残疾人基本信息,用气信息,房屋建筑工程竣工验收备案信息(JKJS6),建设项目情况信息(JKJS3),食品经营企业信息,专业技术人员信息
农商行,法定代表人,纳税信用等级纳税人备案信息,国税欠税信息,工商开业登记信息,食品经营企业信息,建设工程规划管理验收合格证,环保信用严管企业,内资企业设立登记公告数据,统一社会信用代码,幼儿园,企业用水信息(JKGZ1)
金融办,注册资本,工商开业登记信息,内资企业设立登记公告数据,对外贸易经营者备案登记情况,房地产交易信息(JKJS1),发改局基建工程批准立项信息,企业用水信息(JKGZ1),高企认定或拟认定名单,企业基本信息,佛山市农业龙头企业信息,水费收集信息(包含企业用水信息)
城管局,核准日期,工商开业登记信息,变更登记信息,统一社会信用代码,环保信用严管企业,发改局基建工程批准立项信息,对外贸易经营者备案登记情况,佛山市农业龙头企业信息,建设工程规划管理验收合格证,食品经营企业信息,法定代表人正式信息表
公安,提交时间,专业技术人员信息,律师基本信息采集表,高企认定或拟认定名单,建设工程规划许可证信息JKGH2,房屋建筑工程竣工验收备案信息(JKJS6),佛山市安置残疾人单位信息(JKCL1),建设用地规划许可证信息,残疾人基本信息,企业基本信息,组织机构代码信息
行政服务中心,结婚日期,流动人口登记表,流动人口表,暂住证业务表,出租屋详细信息,人口基础信息表,残疾人基本信息,常住人口基本信息,小作坊信息（网格）,厂企信息（网格）,房屋建筑工程竣工验收备案信息(JKJS6)
人才办,照相费,暂住证业务表,流动人口登记表,人口基础信息表,流动人口表,单位房屋产权信息表,企业基本信息,专业技术人员信息,房地产交易信息(JKJS1),住房公积金个人公积金年度汇缴明细信息,重点建设项目计划信息
自然资源局,变更日期,组织机构代码信息,重点建设项目计划信息,高新技术企业认定信息,企业基本信息,工商开业登记信息,单位房屋产权信息表,人口基础信息表,国税欠税信息,统一社会信用代码,纳税信用等级纳税人备案信息
税务局,建立时间,企业基本信息,组织机构代码信息,佛山市安置残疾人单位信息(JKCL1),单位房屋产权信息表,现场检查记录,工程建设单位项目业绩信息(JKJS17),房屋建筑工程竣工验收备案信息(JKJS6),暂住证业务表,土地交易信息表,专业技术人员信息
公安,车牌号,流动人口登记表,暂住证业务表,小作坊信息（网格）,厂企信息（网格）,出租屋详细信息,律师基本信息采集表,工商开业登记信息,组织机构代码信息,企业基本信息,流动人口表
公安,登记日期,暂住证业务表,流动人口登记表,出租屋详细信息,组织机构代码信息,房地产交易信息(JKJS1),工商开业登记信息,用气信息,重点建设项目计划信息,企业基本信息,幼儿园
公安,经营年限,工商开业登记信息,企业基本信息,房地产交易信息(JKJS1),对外贸易经营者备案登记情况,国税欠税信息,组织机构代码信息,重点建设项目计划信息,佛山市农业龙头企业信息,内资企业设立登记公告数据,发改局基建工程批准立项信息
纪委,业务流水号,暂住证业务表,吊销登记信息,住房公积金个人公积金年度汇缴明细信息,用电量信息表,流动人口登记表,企业用户基本信息,企业基本信息,流动人口表,出租屋详细信息,违法违章受处罚企业信息
人才办,土地用途,建设用地规划许可证信息,外国文教类专家信息(JKRS1),土地交易信息表,失信被执行人信息（自然人）,出租屋详细信息,房地产交易信息(JKJS1),建设工程规划许可证信息JKGH2,残疾人管理,法定代表人正式信息表,流动人口登记表
农商行,评价结果,环保信用严管企业,食品经营企业信息,统一社会信用代码,纳税信用等级纳税人备案信息,失信被执行人信息（法人或其他组织）,工商开业登记信息,失信被执行人信息（自然人）,建设用地规划许可证信息,幼儿园,单位房屋产权信息表
纪委,房屋产权性质,房地产交易信息(JKJS1),出租屋详细信息,商品房预售项目信息表,土地交易信息表,暂住证业务表,流动人口表,食品经营企业信息,失信被执行人信息（自然人）,流动人口登记表,建设项目情况信息(JKJS3)
法院,户号,常住人口基本信息,住房公积金个人公积金年度汇缴明细信息,企业用户基本信息,用电量信息表,建设项目情况信息(JKJS3),流动人口表,土地交易信息表,暂住证业务表,房地产交易信息(JKJS1),吊销登记信息
纪委,工商注册号,水费收集信息(包含企业用水信息),对外贸易经营者备案登记情况,纳税信用等级纳税人备案信息,吊销登记信息,企业基本信息,建设工程规划管理验收合格证,幼儿园,单位房屋产权信息表,厂企信息（网格）,高新技术企业认定信息
政数局,房屋编号,出租屋详细信息,纳税信用等级纳税人备案信息,失信被执行人信息（自然人）,用电量信息表,流动人口登记表,流动人口表,暂住证业务表,土地交易信息表,商品房预售项目信息表,房地产交易信息(JKJS1)
发改局,组织机构代码,工商开业登记信息,环保信用严管企业,建设工程规划管理验收合格证,纳税信用等级纳税人备案信息,统一社会信用代码,高新技术企业认定信息,国税欠税信息,工程建设单位项目业绩信息(JKJS17),幼儿园,企业基本信息
政数局,处罚依据,暂住证业务表,违法违章受处罚企业信息,单位房屋产权信息表,吊销登记信息,食品经营企业信息,对外贸易经营者备案登记情况,高新技术企业认定信息,企业基本信息,出租屋详细信息,建设工程规划管理验收合格证
人才办,证字,外国文教类专家信息(JKRS1),暂住证业务表,单位房屋产权信息表,出租屋详细信息,违法违章受处罚企业信息,法定代表人正式信息表,食品经营企业信息,流动人口登记表,房地产交易信息(JKJS1),高新技术企业认定信息
镇街1,回执编号,流动人口表,流动人口登记表,暂住证业务表,民办非企业单位信息(JKMZ1),社会团体信息(JKMZ2),常住人口基本信息,专业技术人员信息,出租屋详细信息,国税欠税信息,单位房屋产权信息表
纪委,使用性质,出租屋详细信息,土地交易信息表,房地产交易信息(JKJS1),变更登记信息,外国文教类专家信息(JKRS1),发改局基建工程批准立项信息,失信被执行人信息（自然人）,暂住证业务表,建设用地规划许可证信息,单位房屋产权信息表
公安,房屋产权性质,出租屋详细信息,房地产交易信息(JKJS1),土地交易信息表,暂住证业务表,流动人口登记表,商品房预售项目信息表,重点建设项目计划信息,外国文教类专家信息(JKRS1),组织机构代码信息,食品经营企业信息
政数局,操作时间,组织机构代码信息,用电量信息表,土地交易信息表,流动人口表,企业基本信息,出租屋详细信息,工贸企业安全生产标准化三级达标企业信息,重点建设项目计划信息,专业技术人员信息,失信被执行人信息（自然人）
消防大队,产权证号,出租屋详细信息,房地产交易信息(JKJS1),变更登记信息,商品房预售项目信息表,工商开业登记信息,土地交易信息表,暂住证业务表,失信被执行人信息（自然人）,流动人口登记表,食品经营企业信息
宣传部,组织机构代码,工商开业登记信息,高新技术企业认定信息,内资企业设立登记公告数据,国税欠税信息,环保信用严管企业,建设工程规划管理验收合格证,水费收集信息(包含企业用水信息),企业基本信息,组织机构代码信息,对外贸易经营者备案登记情况
法院,房间号,流动人口登记表,出租屋详细信息,流动人口表,暂住证业务表,用电量信息表,律师基本信息采集表,房地产交易信息(JKJS1),企业基本信息,建设项目情况信息(JKJS3),建设用地规划许可证信息
社保局,投资币种,工商开业登记信息,房地产交易信息(JKJS1),企业用水信息(JKGZ1),内资企业设立登记公告数据,企业基本信息,变更登记信息,发改局基建工程批准立项信息,对外贸易经营者备案登记情况,常住人口基本信息,土地交易信息表
纪委,更新时间,用电量信息表,住房公积金个人公积金年度汇缴明细信息,流动人口表,建设用地规划许可证信息,工商开业登记信息,失信被执行人信息（自然人）,专业技术人员信息,法定代表人正式信息表,企业用户基本信息,土地交易信息表
纪委,更新时间,用电量信息表,住房公积金个人公积金年度汇缴明细信息,流动人口表,建设用地规划许可证信息,工商开业登记信息,失信被执行人信息（自然人）,专业技术人员信息,法定代表人正式信息表,企业用户基本信息,土地交易信息表
行政服务中心,批准日期,建设工程规划许可证信息JKGH2,残疾人管理,建设用地规划许可证信息,发改局基建工程批准立项信息,外国文教类专家信息(JKRS1),幼儿园,佛山市农业龙头企业信息,单位房屋产权信息表,变更登记信息,工贸企业安全生产标准化三级达标企业信息
行政服务中心,房屋用途,出租屋详细信息,变更登记信息,食品经营企业信息,土地交易信息表,房地产交易信息(JKJS1),发改局基建工程批准立项信息,残疾人管理,暂住证业务表,商品房预售项目信息表,外国文教类专家信息(JKRS1)
纪委,地址,建设用地规划许可证信息,纳税信用等级纳税人备案信息,建设工程规划许可证信息JKGH2,用电量信息表,现场检查记录,涉及职业危害作业场所,企业用水信息(JKGZ1),失信被执行人信息（自然人）,失信被执行人信息（法人或其他组织）,高企认定或拟认定名单
检察院,操作类型,工贸企业安全生产标准化三级达标企业信息,住房公积金个人公积金年度汇缴明细信息,工商开业登记信息,变更登记信息,发改局基建工程批准立项信息,企业用户基本信息,法定代表人正式信息表,高新技术企业认定信息,土地交易信息表,建设用地规划许可证信息
人才办,数据来源,流动人口登记表,暂住证业务表,律师基本信息采集表,出租屋详细信息,专业技术人员信息,人口基础信息表,外国文教类专家信息(JKRS1),流动人口表,住房公积金个人公积金年度汇缴明细信息,房地产交易信息(JKJS1)
人才办,工程名称,外国文教类专家信息(JKRS1),建设工程规划许可证信息JKGH2,高企认定或拟认定名单,年度奖励扶持企业情况,残疾人管理,房地产开发预售明细信息(JKJS2),佛山市安置残疾人单位信息(JKCL1),房地产交易信息(JKJS1),失信被执行人信息（自然人）,建设用地规划许可证信息
人才办,验证日期,流动人口表,流动人口登记表,暂住证业务表,律师基本信息采集表,人口基础信息表,专业技术人员信息,单位房屋产权信息表,住房公积金个人公积金年度汇缴明细信息,外国文教类专家信息(JKRS1),出租屋详细信息
金融办,备注,工商开业登记信息,房地产交易信息(JKJS1),住房公积金个人公积金年度汇缴明细信息,财政直接支付信息(JKCZ2),发改局基建工程批准立项信息,企业用水信息(JKGZ1),厂企信息（网格）,高企认定或拟认定名单,对外贸易经营者备案登记情况,建设用地规划许可证信息
法院,交通工具,流动人口表,流动人口登记表,暂住证业务表,常住人口基本信息,律师基本信息采集表,出租屋详细信息,企业基本信息,人口基础信息表,建设项目情况信息(JKJS3),单位房屋产权信息表
政数局,施工单位,佛山市安置残疾人单位信息(JKCL1),现场检查记录,外国文教类专家信息(JKRS1),财政直接支付信息(JKCZ2),单位房屋产权信息表,房地产开发预售明细信息(JKJS2),建设工程规划许可证信息JKGH2,残疾人管理,违法违章受处罚企业信息,企业用水信息(JKGZ1)
行政服务中心,联防费,暂住证业务表,食品经营企业信息,流动人口登记表,出租屋详细信息,企业基本信息,土地交易信息表,单位房屋产权信息表,流动人口表,纳税信用等级纳税人备案信息,国税欠税信息
纪委,所属区,用电量信息表,幼儿园,纳税信用等级纳税人备案信息,暂住证业务表,建设工程规划管理验收合格证,对外贸易经营者备案登记情况,单位房屋产权信息表,流动人口表,残疾人基本信息,失信被执行人信息（自然人）
公安,单位性质,专业技术人员信息,人口基础信息表,暂住证业务表,住房公积金个人公积金年度汇缴明细信息,流动人口登记表,律师基本信息采集表,企业基本信息,残疾人基本信息,建设工程规划管理验收合格证,自然人信息表
镇街7,入住日期,流动人口表,民办非企业单位信息(JKMZ1),常住人口基本信息,社会团体信息(JKMZ2),流动人口登记表,慈善组织,住房公积金个人公积金年度汇缴明细信息,房地产交易信息(JKJS1),建设项目情况信息(JKJS3),出租屋详细信息
镇街4,回执编号,流动人口表,流动人口登记表,暂住证业务表,常住人口基本信息,民办非企业单位信息(JKMZ1),社会团体信息(JKMZ2),出租屋详细信息,用电量信息表,纳税信用等级纳税人备案信息,专业技术人员信息
镇街6,居住地址,流动人口表,常住人口基本信息,流动人口登记表,暂住证业务表,人口基础信息表,社会团体信息(JKMZ2),住房公积金个人公积金年度汇缴明细信息,工商开业登记信息,民办非企业单位信息(JKMZ1),建设项目情况信息(JKJS3)
纪委,公民身份号码,流动人口表,住房公积金个人公积金年度汇缴明细信息,流动人口登记表,常住人口基本信息,暂住证业务表,专业技术人员信息,人口基础信息表,用气信息,建设项目情况信息(JKJS3),房屋建筑工程竣工验收备案信息(JKJS6)
农商行,序号,环保信用严管企业,工商开业登记信息,专业技术人员信息,食品经营企业信息,住房公积金个人公积金年度汇缴明细信息,统一社会信用代码,律师基本信息采集表,高企认定或拟认定名单,纳税信用等级纳税人备案信息,单位房屋产权信息表
金融办,律师执业证号,律师基本信息采集表,专业技术人员信息,组织机构代码信息,房屋建筑工程竣工验收备案信息(JKJS6),暂住证业务表,企业基本信息,工程建设单位项目业绩信息(JKJS17),住房公积金个人公积金年度汇缴明细信息,流动人口登记表,高企认定或拟认定名单
金融办,操作类型,工贸企业安全生产标准化三级达标企业信息,发改局基建工程批准立项信息,住房公积金个人公积金年度汇缴明细信息,工商开业登记信息,土地交易信息表,建设用地规划许可证信息,用电量信息表,法定代表人正式信息表,企业用户基本信息,组织机构代码信息
行政服务中心,居住方式,流动人口表,流动人口登记表,出租屋详细信息,常住人口基本信息,暂住证业务表,人口基础信息表,残疾人基本信息,土地交易信息表,食品经营企业信息,建设项目情况信息(JKJS3)
行政服务中心,企业地址,变更登记信息,纳税信用等级纳税人备案信息,环保信用严管企业,发改局基建工程批准立项信息,企业用户基本信息,食品经营企业信息,企业用水信息(JKGZ1),工商开业登记信息,用电量信息表,幼儿园
行政服务中心,入住日期,流动人口表,流动人口登记表,暂住证业务表,常住人口基本信息,出租屋详细信息,建设项目情况信息(JKJS3),社会团体信息(JKMZ2),食品经营企业信息,厂企信息（网格）,用电量信息表
检察院,邮政编码,工商开业登记信息,组织机构代码信息,企业基本信息,对外贸易经营者备案登记情况,专业技术人员信息,律师基本信息采集表,高新技术企业认定信息,住房公积金个人公积金年度汇缴明细信息,重点建设项目计划信息,水费收集信息(包含企业用水信息)
法院,营业执照号码,企业基本信息,工商开业登记信息,吊销登记信息,纳税信用等级纳税人备案信息,变更登记信息,国税欠税信息,用电量信息表,环保信用严管企业,厂企信息（网格）,食品经营企业信息
镇街2,户籍地址,流动人口表,常住人口基本信息,流动人口登记表,暂住证业务表,社会团体信息(JKMZ2),民办非企业单位信息(JKMZ1),住房公积金个人公积金年度汇缴明细信息,出租屋详细信息,人口基础信息表,建设项目情况信息(JKJS3)
法院,营业执照副本扫描件,企业基本信息,财政直接支付信息(JKCZ2),律师基本信息采集表,单位房屋产权信息表,暂住证业务表,对外贸易经营者备案登记情况,纳税信用等级纳税人备案信息,房地产交易信息(JKJS1),吊销登记信息,国税欠税信息
镇街6,原因,流动人口表,常住人口基本信息,流动人口登记表,社会团体信息(JKMZ2),暂住证业务表,工商开业登记信息,民办非企业单位信息(JKMZ1),人口基础信息表,出租屋详细信息,慈善组织
检察院,机构类型,工商开业登记信息,环保信用严管企业,佛山市农业龙头企业信息,幼儿园,企业基本信息,水费收集信息(包含企业用水信息),内资企业设立登记公告数据,发改局基建工程批准立项信息,工程建设单位项目业绩信息(JKJS17),重点建设项目计划信息
政数局,证件号码,工程建设单位项目业绩信息(JKJS17),流动人口登记表,暂住证业务表,用气信息,自然人信息表,人口基础信息表,住房公积金个人公积金年度汇缴明细信息,专业技术人员信息,组织机构代码信息,厂企信息（网格）
检察院,使用年限,房地产交易信息(JKJS1),土地交易信息表,组织机构代码信息,出租屋详细信息,重点建设项目计划信息,发改局基建工程批准立项信息,暂住证业务表,佛山市农业龙头企业信息,变更登记信息,企业基本信息
政数局,最高学历,专业技术人员信息,律师基本信息采集表,流动人口表,人口基础信息表,流动人口登记表,外商投资企业新设信息表,住房公积金个人公积金年度汇缴明细信息,残疾人基本信息,暂住证业务表,常住人口基本信息
行政服务中心,更新时间,工商开业登记信息,土地交易信息表,住房公积金个人公积金年度汇缴明细信息,法定代表人正式信息表,常住人口基本信息,变更登记信息,发改局基建工程批准立项信息,企业用户基本信息,用电量信息表,自然人信息表
教育局,政治面貌,常住人口基本信息,流动人口表,人口基础信息表,流动人口登记表,暂住证业务表,住房公积金个人公积金年度汇缴明细信息,外商投资企业新设信息表,专业技术人员信息,自然人信息表,律师基本信息采集表
人社局,地址,企业用水信息(JKGZ1),纳税信用等级纳税人备案信息,国税欠税信息,失信被执行人信息（自然人）,用电量信息表,建设工程规划许可证信息JKGH2,内资企业设立登记公告数据,建设用地规划许可证信息,工商开业登记信息,残疾人管理
纪委,修改时间,流动人口表,专业技术人员信息,流动人口登记表,暂住证业务表,工贸企业安全生产标准化三级达标企业信息,律师基本信息采集表,用电量信息表,建设用地规划许可证信息,住房公积金个人公积金年度汇缴明细信息,房屋建筑工程竣工验收备案信息(JKJS6)
